strand	qName	qStart	qEnd	tName	tStart	tEnd	tHitLen	qHitLen	synteny_block_id	type	connector_color	connector_zorder
+	HiC_scaffold_10	96345142	96498535	HiC_scaffold_10	96119230	96267007	147777	153393	SB_68	normal	default	0
+	HiC_scaffold_10	96369684	97394780	HiC_scaffold_10	96323865	97442843	1118978	1025096	SB_69	normal	default	0
-	HiC_scaffold_10	97395272	97493196	HiC_scaffold_10	97583741	97710126	126385	97924	SB_73	inversion	default	0
-	HiC_scaffold_10	97429072	97563549	HiC_scaffold_10	97409457	97596159	186702	134477	SB_74	inversion	default	0
+	HiC_scaffold_10	97526303	100222133	HiC_scaffold_10	97736988	100438314	2701326	2695830	SB_75	normal	default	0
+	HiC_scaffold_10	100315669	101216850	HiC_scaffold_10	100450508	101351048	900540	901181	SB_76	normal	default	0
+	HiC_scaffold_10	101269649	102275268	HiC_scaffold_10	101355925	102331883	975958	1005619	SB_77	normal	default	0
+	HiC_scaffold_10	102275283	104181187	HiC_scaffold_10	102395484	104232667	1837183	1905904	SB_78	normal	default	0
+	HiC_scaffold_10	104236355	104807634	HiC_scaffold_10	104252679	104743000	490321	571279	SB_79	normal	default	0
+	HiC_scaffold_10	104878226	107240871	HiC_scaffold_10	104743505	107005906	2262401	2362645	SB_80	normal	default	0
+	HiC_scaffold_10	107324076	107930106	HiC_scaffold_10	107006334	107605590	599256	606030	SB_81	normal	default	0
-	HiC_scaffold_10	107930141	108186877	HiC_scaffold_10	107621862	107827691	205829	256736	SB_82	inversion	default	0
+	HiC_scaffold_10	108260730	108812025	HiC_scaffold_10	107828204	108336620	508416	551295	SB_83	normal	default	0
+	HiC_scaffold_10	108867180	109412396	HiC_scaffold_10	108336936	108830996	494060	545216	SB_84	normal	default	0
+	HiC_scaffold_10	109551223	110596564	HiC_scaffold_10	108830996	109740819	909823	1045341	SB_85	normal	default	0
+	HiC_scaffold_10	110795419	111960806	HiC_scaffold_10	109941318	110921697	980379	1165387	SB_86	normal	default	0
-	HiC_scaffold_11	23	61734	HiC_scaffold_11	1	62172	62171	61711	SB_87	inversion	default	0
+	HiC_scaffold_11	137547	826800	HiC_scaffold_11	64770	664701	599931	689253	SB_88	normal	default	0
+	HiC_scaffold_11	928807	1681281	HiC_scaffold_11	665103	1318660	653557	752474	SB_89	normal	default	0
+	HiC_scaffold_11	1770990	2245350	HiC_scaffold_11	1410473	1821760	411287	474360	SB_90	normal	default	0
-	HiC_scaffold_11	2311729	2393911	HiC_scaffold_11	1822271	1906244	83973	82182	SB_91	inversion	default	0
+	HiC_scaffold_11	2427539	3201127	HiC_scaffold_11	1906798	2598669	691871	773588	SB_92	normal	default	0
+	HiC_scaffold_11	3288350	11156532	HiC_scaffold_11	2598670	10464821	7866151	7868182	SB_93	normal	default	0
+	HiC_scaffold_11	11218058	20684101	HiC_scaffold_11	10465325	19828975	9363650	9466043	SB_94	normal	default	0
+	HiC_scaffold_11	20780500	23976997	HiC_scaffold_11	19829078	23029317	3200239	3196497	SB_95	normal	default	0
+	HiC_scaffold_11	24049009	37410483	HiC_scaffold_11	23029333	36551525	13522192	13361474	SB_96	normal	default	0
+	HiC_scaffold_11	37469511	90772433	HiC_scaffold_11	36551525	90163436	53611911	53302922	SB_97	normal	default	0
+	HiC_scaffold_11	90895454	104602777	HiC_scaffold_11	90173383	103735248	13561865	13707323	SB_98	normal	default	0
-	HiC_scaffold_12	19808	433959	HiC_scaffold_12	89985912	90344013	358101	414151	SB_99	normal	default	0
-	HiC_scaffold_12	487943	570823	HiC_scaffold_12	89884786	89968655	83869	82880	SB_100	normal	default	0
+	HiC_scaffold_12	594764	728454	HiC_scaffold_12	89772939	89884280	111341	133690	SB_101	inversion	default	0
-	HiC_scaffold_12	788725	2158902	HiC_scaffold_12	88518735	89772355	1253620	1370177	SB_102	normal	default	0
-	HiC_scaffold_12	2217223	32835466	HiC_scaffold_12	58038834	88518225	30479391	30618243	SB_103	normal	default	0
-	HiC_scaffold_12	32990677	35027916	HiC_scaffold_12	56013278	58038834	2025556	2037239	SB_104	normal	default	0
-	HiC_scaffold_12	35204958	62471028	HiC_scaffold_12	28631266	56013274	27382008	27266070	SB_105	normal	default	0
-	HiC_scaffold_12	62662808	63208095	HiC_scaffold_12	28056211	28594905	538694	545287	SB_106	normal	default	0
-	HiC_scaffold_12	63292488	66694110	HiC_scaffold_12	24823868	28056150	3232282	3401622	SB_107	normal	default	0
-	HiC_scaffold_12	66709311	66900481	HiC_scaffold_12	24452873	24643162	190289	191170	SB_108	normal	default	0
-	HiC_scaffold_12	66921471	67042568	HiC_scaffold_12	24184243	24340041	155798	121097	SB_109	normal	default	0
-	HiC_scaffold_12	67015146	67291592	HiC_scaffold_12	23966761	24156852	190091	276446	SB_110	normal	default	0
-	HiC_scaffold_12	67168371	67354502	HiC_scaffold_12	23781854	23943856	162002	186131	SB_113	normal	default	0
-	HiC_scaffold_12	67414634	67568468	HiC_scaffold_12	23550696	23658391	107695	153834	SB_114	normal	default	0
-	HiC_scaffold_12	67450219	67683080	HiC_scaffold_12	23194114	23441037	246923	232861	SB_116	normal	default	0
-	HiC_scaffold_12	67684067	67736087	HiC_scaffold_12	23480668	23541169	60501	52020	SB_118	normal	default	0
-	HiC_scaffold_12	67799980	67953608	HiC_scaffold_12	23050299	23187039	136740	153628	SB_120	normal	default	0
-	HiC_scaffold_12	68208451	70717381	HiC_scaffold_12	20583170	22945059	2361889	2508930	SB_122	normal	default	0
-	HiC_scaffold_12	70822340	74983681	HiC_scaffold_12	16587879	20581005	3993126	4161341	SB_123	normal	default	0
-	HiC_scaffold_12	75059599	76148503	HiC_scaffold_12	15561042	16587514	1026472	1088904	SB_124	normal	default	0
-	HiC_scaffold_12	76114470	81003926	HiC_scaffold_12	10722410	15505519	4783109	4889456	SB_125	normal	default	0
-	HiC_scaffold_12	81058456	85344143	HiC_scaffold_12	6551018	10722410	4171392	4285687	SB_126	normal	default	0
-	HiC_scaffold_12	85413342	86102877	HiC_scaffold_12	5886047	6550891	664844	689535	SB_127	normal	default	0
-	HiC_scaffold_12	86161497	89215525	HiC_scaffold_12	2979683	5867262	2887579	3054028	SB_128	normal	default	0
-	HiC_scaffold_12	89430220	91328206	HiC_scaffold_12	1136131	2890757	1754626	1897986	SB_129	normal	default	0
-	HiC_scaffold_12	91331517	91650891	HiC_scaffold_12	718920	1007521	288601	319374	SB_130	normal	default	0
-	HiC_scaffold_12	91705363	92498454	HiC_scaffold_12	52	718744	718692	793091	SB_131	normal	default	0
+	HiC_scaffold_13	30364	1083341	HiC_scaffold_13	8617	897494	888877	1052977	SB_132	normal	default	0
-	HiC_scaffold_13	1113377	3565510	HiC_scaffold_13	899254	3013829	2114575	2452133	SB_133	inversion	red	20
+	HiC_scaffold_13	3614665	12478021	HiC_scaffold_13	3015004	11686366	8671362	8863356	SB_134	normal	default	0
+	HiC_scaffold_13	12509743	27073907	HiC_scaffold_13	11665112	26121166	14456054	14564164	SB_135	normal	default	0
+	HiC_scaffold_13	27074129	36469653	HiC_scaffold_13	26171451	35622829	9451378	9395524	SB_136	normal	default	0
+	HiC_scaffold_13	36638130	36742514	HiC_scaffold_13	35642277	35716748	74471	104384	SB_137	normal	default	0
+	HiC_scaffold_13	36808839	40801487	HiC_scaffold_13	35716748	39767287	4050539	3992648	SB_138	normal	default	0
+	HiC_scaffold_13	40908950	43099751	HiC_scaffold_13	39767287	41960462	2193175	2190801	SB_139	normal	default	0
+	HiC_scaffold_13	43152799	45254525	HiC_scaffold_13	41960464	44033532	2073068	2101726	SB_140	normal	default	0
+	HiC_scaffold_13	45321025	47298842	HiC_scaffold_13	44033532	46009725	1976193	1977817	SB_141	normal	default	0
+	HiC_scaffold_13	47299201	60989067	HiC_scaffold_13	46100552	59958337	13857785	13689866	SB_142	normal	default	0
+	HiC_scaffold_13	60989506	61876795	HiC_scaffold_13	60032909	60981178	948269	887289	SB_143	normal	default	0
-	HiC_scaffold_13	61886937	61953058	HiC_scaffold_13	60981178	61043292	62114	66121	SB_144	inversion	default	0
+	HiC_scaffold_13	61963192	64021229	HiC_scaffold_13	61043292	63097550	2054258	2058037	SB_145	normal	default	0
-	HiC_scaffold_13	64037203	64098986	HiC_scaffold_13	63097581	63149367	51786	61783	SB_146	inversion	default	0
+	HiC_scaffold_13	64210235	66869187	HiC_scaffold_13	63149894	65810325	2660431	2658952	SB_147	normal	default	0
+	HiC_scaffold_13	66959527	68042922	HiC_scaffold_13	65810326	66823264	1012938	1083395	SB_148	normal	default	0
+	HiC_scaffold_13	68099811	70153808	HiC_scaffold_13	67343654	69307319	1963665	2053997	SB_149	normal	default	0
+	HiC_scaffold_13	70239034	86443844	HiC_scaffold_13	69309934	85376555	16066621	16204810	SB_152	normal	default	0
+	HiC_scaffold_13	86496271	88224535	HiC_scaffold_13	85377067	86999530	1622463	1728264	SB_153	normal	default	0
+	HiC_scaffold_13	88303844	90065694	HiC_scaffold_13	86999530	88609765	1610235	1761850	SB_154	normal	default	0
+	HiC_scaffold_13	89932792	90020023	HiC_scaffold_7	42300274	42375216	74942	87231	SB_155	translocation	default	0
-	HiC_scaffold_14	1	6485067	HiC_scaffold_14	0	6524038	6524038	6485066	SB_156	inversion	red	20
+	HiC_scaffold_14	6486825	8240202	HiC_scaffold_14	6649980	8431822	1781842	1753377	SB_157	normal	default	0
-	HiC_scaffold_14	8240202	8297509	HiC_scaffold_14	8431822	8489421	57599	57307	SB_158	inversion	default	0
+	HiC_scaffold_14	8297509	52530946	HiC_scaffold_14	8495493	52874360	44378867	44233437	SB_159	normal	default	0
+	HiC_scaffold_14	52609074	76206871	HiC_scaffold_14	52974359	76422071	23447712	23597797	SB_164	normal	default	0
+	HiC_scaffold_14	76217987	81897661	HiC_scaffold_14	76402772	81861210	5458438	5679674	SB_165	normal	default	0
+	HiC_scaffold_14	81998310	82090049	HiC_scaffold_14	81878122	81970168	92046	91739	SB_166	normal	default	0
+	HiC_scaffold_14	82148925	82224141	HiC_scaffold_14	81987968	82063152	75184	75216	SB_167	normal	default	0
+	HiC_scaffold_14	82280174	82517939	HiC_scaffold_14	82063156	82292571	229415	237765	SB_168	normal	default	0
+	HiC_scaffold_14	82572952	83849672	HiC_scaffold_14	82292576	83387534	1094958	1276720	SB_169	normal	default	0
+	HiC_scaffold_14	83933427	84238093	HiC_scaffold_14	83387912	83648212	260300	304666	SB_170	normal	default	0
+	HiC_scaffold_14	84297539	84612901	HiC_scaffold_14	83648212	83929990	281778	315362	SB_171	normal	default	0
+	HiC_scaffold_14	84849099	85119374	HiC_scaffold_14	83950988	84214708	263720	270275	SB_172	normal	default	0
+	HiC_scaffold_15	109	13264791	HiC_scaffold_15	2	13120324	13120322	13264682	SB_173	normal	default	0
+	HiC_scaffold_15	13347010	19413089	HiC_scaffold_15	13156876	19173763	6016887	6066079	SB_174	normal	default	0
+	HiC_scaffold_15	19499980	30906047	HiC_scaffold_15	19174336	30553008	11378672	11406067	SB_175	normal	default	0
+	HiC_scaffold_15	31161774	34395794	HiC_scaffold_15	30594690	33844345	3249655	3234020	SB_176	normal	default	0
+	HiC_scaffold_15	34414225	65080221	HiC_scaffold_15	33798443	64238380	30439937	30665996	SB_177	normal	default	0
-	HiC_scaffold_15	65030593	65102712	HiC_scaffold_15	64237712	64291768	54056	72119	SB_181	inversion	default	0
+	HiC_scaffold_15	65117965	65252765	HiC_scaffold_15	64291373	64420911	129538	134800	SB_183	normal	default	0
+	HiC_scaffold_15	65317075	67763370	HiC_scaffold_15	64421419	66763666	2342247	2446295	SB_184	normal	default	0
+	HiC_scaffold_16	1	452662	HiC_scaffold_16	213410	616388	402978	452661	SB_185	normal	default	0
+	HiC_scaffold_16	604757	704833	HiC_scaffold_16	638943	727368	88425	100076	SB_186	normal	default	0
+	HiC_scaffold_16	758632	5285989	HiC_scaffold_16	752429	5016156	4263727	4527357	SB_187	normal	default	0
+	HiC_scaffold_16	5366396	7902094	HiC_scaffold_16	5016156	7515126	2498970	2535698	SB_188	normal	default	0
+	HiC_scaffold_16	7954570	8768191	HiC_scaffold_16	7515147	8320468	805321	813621	SB_189	normal	default	0
+	HiC_scaffold_16	8910741	9090154	HiC_scaffold_16	8428190	8626292	198102	179413	SB_190	normal	default	0
+	HiC_scaffold_16	9141404	12328873	HiC_scaffold_16	8626292	11613435	2987143	3187469	SB_191	normal	default	0
+	HiC_scaffold_16	12336304	13098713	HiC_scaffold_16	11721726	12475808	754082	762409	SB_192	normal	default	0
+	HiC_scaffold_16	13160563	13225725	HiC_scaffold_16	12982224	13046484	64260	65162	SB_194	normal	default	0
+	HiC_scaffold_16	13311078	18896975	HiC_scaffold_16	13164227	18667327	5503100	5585897	SB_195	normal	default	0
+	HiC_scaffold_16	18959485	29839540	HiC_scaffold_16	18667838	29499240	10831402	10880055	SB_198	normal	default	0
+	HiC_scaffold_16	29896559	34257716	HiC_scaffold_16	29499258	33800158	4300900	4361157	SB_199	normal	default	0
+	HiC_scaffold_16	34314920	35494481	HiC_scaffold_16	33800672	34935540	1134868	1179561	SB_200	normal	default	0
+	HiC_scaffold_16	35550692	36245506	HiC_scaffold_16	34935540	35606511	670971	694814	SB_201	normal	default	0
+	HiC_scaffold_16	36319950	37550215	HiC_scaffold_16	35607383	36751377	1143994	1230265	SB_202	normal	default	0
+	HiC_scaffold_16	37635854	38695575	HiC_scaffold_16	36751377	37728199	976822	1059721	SB_203	normal	default	0
+	HiC_scaffold_16	38844948	41036324	HiC_scaffold_16	37728718	39793984	2065266	2191376	SB_204	normal	default	0
+	HiC_scaffold_16	41120702	43677301	HiC_scaffold_16	39793988	42279044	2485056	2556599	SB_205	normal	default	0
+	HiC_scaffold_16	43745802	45948803	HiC_scaffold_16	42279045	44460938	2181893	2203001	SB_206	normal	default	0
+	HiC_scaffold_16	46031984	54726284	HiC_scaffold_16	44461752	52712634	8250882	8694300	SB_207	normal	default	0
+	HiC_scaffold_16	54814432	55830786	HiC_scaffold_16	52713084	53652108	939024	1016354	SB_208	normal	default	0
+	HiC_scaffold_16	55882556	56752911	HiC_scaffold_16	53681948	54507119	825171	870355	SB_209	normal	default	0
+	HiC_scaffold_16	56859997	56950998	HiC_scaffold_16	54538329	54629449	91120	91001	SB_210	normal	default	0
-	HiC_scaffold_16	56998977	57072858	HiC_scaffold_16	54629449	54702373	72924	73881	SB_211	inversion	default	0
+	HiC_scaffold_16	57120593	58652325	HiC_scaffold_16	54702673	56005716	1303043	1531732	SB_212	normal	default	0
+	HiC_scaffold_16	58731528	58849553	HiC_scaffold_16	56056705	56153422	96717	118025	SB_213	normal	default	0
+	HiC_scaffold_16	58933378	59432962	HiC_scaffold_16	56205562	56652285	446723	499584	SB_214	normal	default	0
+	HiC_scaffold_16	59483158	59551624	HiC_scaffold_16	56652289	56725963	73674	68466	SB_215	normal	default	0
-	HiC_scaffold_17	24433	563532	HiC_scaffold_17	54274819	54781425	506606	539099	SB_216	normal	default	0
-	HiC_scaffold_17	718716	1016654	HiC_scaffold_17	53989589	54274799	285210	297938	SB_217	normal	default	0
-	HiC_scaffold_17	1095041	1751059	HiC_scaffold_17	53337251	53966792	629541	656018	SB_218	normal	default	0
-	HiC_scaffold_17	1847530	3091274	HiC_scaffold_17	52261157	53336736	1075579	1243744	SB_219	normal	default	0
-	HiC_scaffold_17	3187055	3703956	HiC_scaffold_17	51785700	52259342	473642	516901	SB_220	normal	default	0
-	HiC_scaffold_17	3709207	3820178	HiC_scaffold_17	51591069	51728144	137075	110971	SB_221	normal	default	0
-	HiC_scaffold_17	3773326	3841541	HiC_scaffold_17	51738577	51798157	59580	68215	SB_222	normal	default	0
+	HiC_scaffold_17	3811508	3897548	HiC_scaffold_17	51477887	51558504	80617	86040	SB_223	inversion	default	0
-	HiC_scaffold_17	3871554	4195096	HiC_scaffold_17	51122654	51434766	312112	323542	SB_224	normal	default	0
-	HiC_scaffold_17	4286196	4675811	HiC_scaffold_17	50656086	51076106	420020	389615	SB_225	normal	default	0
-	HiC_scaffold_17	4761920	7398081	HiC_scaffold_17	48084065	50625739	2541674	2636161	SB_226	normal	default	0
-	HiC_scaffold_17	7398081	16521914	HiC_scaffold_17	39331496	48007017	8675521	9123833	SB_227	normal	default	0
-	HiC_scaffold_17	16580807	17182990	HiC_scaffold_17	38720314	39330607	610293	602183	SB_228	normal	default	0
-	HiC_scaffold_17	17249360	18134933	HiC_scaffold_17	37838349	38720314	881965	885573	SB_229	normal	default	0
-	HiC_scaffold_17	18212293	20293596	HiC_scaffold_17	35826672	37838334	2011662	2081303	SB_230	normal	default	0
+	HiC_scaffold_17	20294810	20422682	HiC_scaffold_17	35700219	35831700	131481	127872	SB_232	inversion	default	0
+	HiC_scaffold_17	20405479	20458608	HiC_scaffold_17	35652806	35730162	77356	53129	SB_233	inversion	default	0
+	HiC_scaffold_17	20448524	20567791	HiC_scaffold_17	35503399	35644196	140797	119267	SB_234	inversion	default	0
-	HiC_scaffold_17	20552316	24730761	HiC_scaffold_17	31504501	35501026	3996525	4178445	SB_236	normal	default	0
-	HiC_scaffold_17	24783464	25957701	HiC_scaffold_17	30467639	31504501	1036862	1174237	SB_237	normal	default	0
-	HiC_scaffold_17	26019524	30166237	HiC_scaffold_17	26373446	30467639	4094193	4146713	SB_238	normal	default	0
-	HiC_scaffold_17	30236107	47877871	HiC_scaffold_17	8965350	26373446	17408096	17641764	SB_239	normal	default	0
-	HiC_scaffold_17	47958288	53586056	HiC_scaffold_17	3438509	8964842	5526333	5627768	SB_241	normal	default	0
-	HiC_scaffold_17	53645040	53738760	HiC_scaffold_17	3361233	3438007	76774	93720	SB_242	normal	default	0
-	HiC_scaffold_17	53795574	53874048	HiC_scaffold_17	3288018	3360709	72691	78474	SB_243	normal	default	0
-	HiC_scaffold_17	53941234	54532922	HiC_scaffold_17	2725192	3287515	562323	591688	SB_244	normal	default	0
+	HiC_scaffold_17	54559890	54748078	HiC_scaffold_17	2559651	2724698	165047	188188	SB_245	inversion	default	0
-	HiC_scaffold_17	54777090	56227008	HiC_scaffold_17	1302909	2559141	1256232	1449918	SB_246	normal	default	0
-	HiC_scaffold_17	56295719	57606852	HiC_scaffold_17	52790	1268873	1216083	1311133	SB_247	normal	default	0
+	HiC_scaffold_18	25337	5680931	HiC_scaffold_18	7049	5347190	5340141	5655594	SB_248	normal	default	0
-	HiC_scaffold_18	5686400	5740329	HiC_scaffold_18	5347688	5401179	53491	53929	SB_249	inversion	default	0
+	HiC_scaffold_18	5795295	8132960	HiC_scaffold_18	5401581	7517346	2115765	2337665	SB_250	normal	default	0
+	HiC_scaffold_18	8254517	8442688	HiC_scaffold_18	7544666	7729759	185093	188171	SB_251	normal	default	0
+	HiC_scaffold_18	8537123	9106135	HiC_scaffold_18	7729761	8226750	496989	569012	SB_252	normal	default	0
+	HiC_scaffold_18	9166374	9254439	HiC_scaffold_18	8201614	8427130	225516	88065	SB_253	normal	default	0
+	HiC_scaffold_18	9356239	14655489	HiC_scaffold_18	8390722	13485177	5094455	5299250	SB_255	normal	default	0
+	HiC_scaffold_18	14731949	15042411	HiC_scaffold_18	13485396	13765930	280534	310462	SB_256	normal	default	0
-	HiC_scaffold_18	15057492	15200268	HiC_scaffold_18	13766448	13892458	126010	142776	SB_257	inversion	default	0
+	HiC_scaffold_18	15236222	15865556	HiC_scaffold_18	13920083	14438614	518531	629334	SB_258	normal	default	0
-	HiC_scaffold_18	15982604	16041569	HiC_scaffold_12	49152337	49221813	69476	58965	SB_259	translocation	default	0
-	HiC_scaffold_18	16049796	16105622	HiC_scaffold_18	14560613	14661857	101244	55826	SB_260	inversion	default	0
+	HiC_scaffold_18	16105997	16357566	HiC_scaffold_18	14686151	14959008	272857	251569	SB_261	normal	default	0
+	HiC_scaffold_18	16416970	18387925	HiC_scaffold_18	15032385	16810878	1778493	1970955	SB_262	normal	default	0
+	HiC_scaffold_18	18388420	18825234	HiC_scaffold_18	16893136	17322853	429717	436814	SB_263	normal	default	0
+	HiC_scaffold_18	18907473	22805482	HiC_scaffold_18	17322853	21166501	3843648	3898009	SB_264	normal	default	0
-	HiC_scaffold_18	22808169	23002744	HiC_scaffold_18	21177916	21358988	181072	194575	SB_265	inversion	default	0
+	HiC_scaffold_18	22978142	23944175	HiC_scaffold_18	21367506	22344607	977101	966033	SB_266	normal	default	0
+	HiC_scaffold_18	23965030	28461674	HiC_scaffold_18	22398799	26884257	4485458	4496644	SB_267	normal	default	0
+	HiC_scaffold_18	28518766	34278642	HiC_scaffold_18	26884257	32579729	5695472	5759876	SB_268	normal	default	0
+	HiC_scaffold_18	34348456	39137524	HiC_scaffold_18	32579729	36963321	4383592	4789068	SB_269	normal	default	0
+	HiC_scaffold_19	0	1103138	HiC_scaffold_20	2999	1127643	1124644	1103138	SB_270	normal	default	0
